,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,cuisines,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,votes,average_cost_for_two,rating,menu_category,item_name,menu_price,price_range_cat
47095,311267,instapizza,1,new delhi,shop 1| g-34| kalkaji| new delhi,kalkaji,kalkaji| new delhi,pizza| fast food,indian rupees(rs.),False,True,False,False,2,492,900,3.8,no menu_category,not_defined,0.0,2
47096,18369763,instapizza,1,new delhi,428/1| jangpura| new delhi,jangpura,jangpura| new delhi,pizza| fast food,indian rupees(rs.),False,True,False,False,2,55,900,3.9,no menu_category,not_defined,0.0,2
47097,8365,domino's pizza,1,new delhi,g1-g3| b block| community centre| allied chambers| janakpuri| new delhi,janakpuri,janakpuri| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,88,700,3.4,no menu_category,not_defined,0.0,2
47098,209,domino's pizza,1,new delhi,c-7| malviya nagar| new delhi,malviya nagar,malviya nagar| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,185,700,2.3,no menu_category,not_defined,0.0,2
47099,8376,domino's pizza,1,new delhi,plot 7| lsc| prince apartments market| ip extension| new delhi,ip extension,ip extension| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,113,700,2.4,no menu_category,not_defined,0.0,2
47100,203,domino's pizza,1,new delhi,s-27| ground floor| main market| green park| new delhi,green park,green park| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,238,700,2.5,no menu_category,not_defined,0.0,2
47101,202,domino's pizza,1,new delhi,m-83| main market| greater kailash (gk) 2| new delhi,greater kailash (gk) 2,greater kailash (gk) 2| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,138,700,3.2,no menu_category,not_defined,0.0,2
47102,201,domino's pizza,1,new delhi,18/27| east patel nagar market| east patel nagar| new delhi,east patel nagar,east patel nagar| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,119,700,3.5,no menu_category,not_defined,0.0,2
47103,8396,domino's pizza,1,new delhi,102-a| 1st floor| dlf south square mall| sarojini nagar| new delhi,dlf south square| sarojini nagar,dlf south square| sarojini nagar| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,59,700,2.7,no menu_category,not_defined,0.0,2
47104,3224,domino's pizza,1,new delhi,fc 1| 3rd floor| food court| dlf city centre mall| shalimar bagh| new delhi,dlf city centre mall| shalimar bagh,dlf city centre mall| shalimar bagh| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,63,700,3.0,no menu_category,not_defined,0.0,2
47105,5060,domino's pizza,1,new delhi,shop g2| ground floor| metro station| dilshad garden| new delhi,dilshad garden,dilshad garden| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,87,700,3.3,no menu_category,not_defined,0.0,2
47106,6625,domino's pizza,1,new delhi,85-87| ground floor| mall road| timarpur| kingsway camp| delhi university-gtb nagar| new delhi,delhi university-gtb nagar,delhi university-gtb nagar| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,109,700,2.5,no menu_category,not_defined,0.0,2
47107,199,domino's pizza,1,new delhi,a-1| dda shopping complex| near moolchand flyover| defence colony| new delhi,defence colony,defence colony| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,78,700,2.5,no menu_category,not_defined,0.0,2
47108,303637,domino's pizza,1,new delhi,ground floor| e-23| netaji subhash marg| opposite golcha cinema| daryaganj| new delhi,daryaganj,daryaganj| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,32,700,2.3,no menu_category,not_defined,0.0,2
47109,143,domino's pizza,1,new delhi,m-42| connaught place| new delhi,connaught place,connaught place| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,336,700,3.7,no menu_category,not_defined,0.0,2
47110,18082202,domino's pizza,1,new delhi,14| geeta colony road|  sunder park| chander nagar| new delhi,chander nagar,chander nagar| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,10,700,3.0,no menu_category,not_defined,0.0,2
47111,8388,domino's pizza,1,new delhi,30| 31| & 32| upper ground floor| ansal chambers-1| bhikaji cama place| new delhi,bhikaji cama place,bhikaji cama place| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,71,700,2.4,no menu_category,not_defined,0.0,2
47112,7352,domino's pizza,1,new delhi,6| basant lok market| priya cinema complex| vasant vihar| new delhi,basant lok market| vasant vihar,basant lok market| vasant vihar| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,90,700,3.3,no menu_category,not_defined,0.0,2
47113,198,domino's pizza,1,new delhi,2-4 & 25-27| pocket b| ground floor| dda market| ashok vihar phase 3| new delhi,ashok vihar phase 3,ashok vihar phase 3| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,101,700,3.2,no menu_category,not_defined,0.0,2
47114,197,domino's pizza,1,new delhi,15/16/16-a| plot 9-d| aditya mega mall| karkardooma| new delhi,aditya mega mall| karkardooma,aditya mega mall| karkardooma| new delhi,pizza| fast food,indian rupees(rs.),False,False,False,False,2,83,700,2.8,no menu_category,not_defined,0.0,2
47115,15078,domino's pizza,1,ludhiana,scf 21| main market| sarabha nagar| ludhiana,main market| sarabha nagar,main market| sarabha nagar| ludhiana,pizza| fast food,indian rupees(rs.),False,False,False,False,2,86,700,3.6,no menu_category,not_defined,0.0,2
47116,313078,domino's pizza,1,gurgaon,sco 35| huda commercial complex| udyog vihar| gurgaon,udyog vihar,udyog vihar| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,3,700,1.0,no menu_category,not_defined,0.0,2
47117,6877,domino's pizza,1,gurgaon,30| ground floor| ild trade center| sohna road| gurgaon,sohna road,sohna road| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,70,700,2.3,no menu_category,not_defined,0.0,2
47118,5065,domino's pizza,1,gurgaon,sco 35| ground floor| main market| sector 29| gurgaon,sector 29,sector 29| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,146,700,3.6,no menu_category,not_defined,0.0,2
47119,302251,domino's pizza,1,gurgaon,ground floor| amenity block| it/ites sez| village dundahera| near sector 21| sector 21| gurgaon,sector 21,sector 21| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,32,700,3.3,no menu_category,not_defined,0.0,2
47120,6747,domino's pizza,1,gurgaon,k-1 & k-13| ground floor| dlf qutub plaza| dlf phase 1| gurgaon,qutab plaza| dlf phase 1,qutab plaza| dlf phase 1| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,70,700,2.8,no menu_category,not_defined,0.0,2
47121,230,domino's pizza,1,gurgaon,4-c| ground floor| omaxe gurgaon mall| sohna road| gurgaon,omaxe gurgaon mall,omaxe gurgaon mall| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,112,700,2.4,no menu_category,not_defined,0.0,2
47123,309387,instapizza,1,gurgaon,sf-008| dlf galleria| dlf phase 4| gurgaon,dlf galleria| dlf phase 4,dlf galleria| dlf phase 4| gurgaon,pizza| fast food,indian rupees(rs.),True,True,False,False,2,426,900,3.6,no menu_category,not_defined,0.0,2
47124,225,domino's pizza,1,gurgaon,ugf/rtc 9| building 8| tower c| dlf- 2| dlf cyber city| gurgaon,dlf cyber city,dlf cyber city| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,125,700,2.4,no menu_category,not_defined,0.0,2
47125,18245277,instapizza,1,gurgaon,unit 2a| building 10| cyber hub| dlf cyber city| gurgaon,cyber hub| dlf cyber city,cyber hub| dlf cyber city| gurgaon,pizza| fast food,indian rupees(rs.),True,True,False,False,2,219,900,4.0,no menu_category,not_defined,0.0,2
47126,227,domino's pizza,1,gurgaon,g-4/5| central plaza mall| golf course road| gurgaon,central plaza mall| golf course road,central plaza mall| golf course road| gurgaon,pizza| fast food,indian rupees(rs.),False,False,False,False,2,104,700,3.4,no menu_category,not_defined,0.0,2
47127,18168161,domino's pizza,1,ghaziabad,shop 18| lower ground| shipra mall| indirapuram| ghaziabad,shipra mall| indirapuram,shipra mall| indirapuram| ghaziabad,pizza| fast food,indian rupees(rs.),False,False,False,False,2,17,700,3.2,no menu_category,not_defined,0.0,2
47128,309632,domino's pizza,1,faridabad,ground floor| plot 201| block b| greenfield colony| sector 43| faridabad,sector 43,sector 43| faridabad,pizza| fast food,indian rupees(rs.),False,False,False,False,2,10,700,2.9,no menu_category,not_defined,0.0,2
47129,2500134,domino's pizza,1,aurangabad,8| upper ground floor| city pride commercial complex| kali bawdi| jalna road| cidco| aurangabad,cidco,cidco| aurangabad,pizza,indian rupees(rs.),False,False,False,False,2,19,700,3.1,no menu_category,not_defined,0.0,2
47130,18323144,malabar catering house,1,new delhi,c-84| mayapuri industrial area| mayapuri phase 2| new delhi,mayapuri phase 2,mayapuri phase 2| new delhi,biryani| kerala,indian rupees(rs.),False,False,False,False,1,13,400,3.2,no menu_category,not_defined,0.0,1
47131,3000001,that's y food,1,coimbatore,24/49| tv swamy road east| opposite emeral building| rs puram| coimbatore,rs puram,rs puram| coimbatore,north indian| biryani,indian rupees(rs.),False,False,False,False,3,299,1400,4.2,no menu_category,not_defined,0.0,3
47132,3900021,open hand shop & cafe,1,varanasi,b1/128-3| dumraun bagh colony| assi ghat| varanasi,assi ghat,assi ghat| varanasi,cafe,indian rupees(rs.),False,False,False,False,2,59,450,3.4,no menu_category,not_defined,0.0,2
47133,3167,darbar e awadh,1,new delhi,stall 7| dilli haat| ina| new delhi,dilli haat| ina,dilli haat| ina| new delhi,north indian| mughlai,indian rupees(rs.),False,False,False,False,2,26,750,3.2,no menu_category,not_defined,0.0,2
47134,18463984,cafe 44,1,noida,a15/11| 1st floor| sector 44| noida,sector 44,sector 44| noida,continental| chinese,indian rupees(rs.),False,False,False,False,2,4,500,3.0,no menu_category,not_defined,0.0,2
47135,18235515,flyp@mtv,1,new delhi,n/57 & n/60| 1st floor| outer circle| connaught place| new delhi,connaught place,connaught place| new delhi,north indian| mexican| italian| continental,indian rupees(rs.),True,False,False,False,3,1379,1200,3.9,no menu_category,not_defined,0.0,3
47136,7306,peshawar sweets shop,1,new delhi,114| shankar road market| rajinder nagar| new delhi,rajinder nagar,rajinder nagar| new delhi,street food| mithai,indian rupees(rs.),False,False,False,False,1,79,150,3.4,no menu_category,not_defined,0.0,1
47137,2200030,crystal restaurant,1,amritsar,crystal chowk| queens road| ina colony| amritsar,ina colony,ina colony| amritsar,north indian| mughlai,indian rupees(rs.),False,False,False,False,3,122,800,3.4,no menu_category,not_defined,0.0,3
47138,304187,yo tibet,1,new delhi,119-a| upper ground floor| near ncc gate| humanyunpur village| safdarjung enclave| safdarjung| new delhi,safdarjung,safdarjung| new delhi,chinese| tibetan| fast food,indian rupees(rs.),False,False,False,False,2,150,500,3.3,no menu_category,not_defined,0.0,2
47140,18070486,qd's restaurant,1,new delhi,a-47| gurunanakpura| near nirman vihar metro station| laxmi nagar| new delhi,laxmi nagar,laxmi nagar| new delhi,chinese| north indian| fast food| italian,indian rupees(rs.),False,True,False,False,2,675,800,4.1,no menu_category,not_defined,0.0,2
47141,4825,qd's restaurant,1,new delhi,2520| 1st floor| hudson lane| kingsway camp| delhi university-gtb nagar| new delhi,delhi university-gtb nagar,delhi university-gtb nagar| new delhi,chinese| north indian| fast food| italian,indian rupees(rs.),False,True,False,False,2,2724,800,3.9,no menu_category,not_defined,0.0,2
47144,3300369,eat street express,1,nagpur,shraddhanandpeth square| opposite a-square building| abhyankar road| near| bajaj nagar| nagpur,bajaj nagar,bajaj nagar| nagpur,north indian| chinese,indian rupees(rs.),False,True,False,False,2,103,500,4.0,no menu_category,not_defined,0.0,2
47145,308101,paranthas 21,1,new delhi,food court| second floor| moments mall| kirti nagar| new delhi,moments mall| kirti nagar,moments mall| kirti nagar| new delhi,north indian| street food,indian rupees(rs.),False,False,False,False,1,28,350,3.3,no menu_category,not_defined,0.0,1
47146,18365391,red hot,1,new delhi,kg-1/88| vikaspuri| new delhi,vikaspuri,vikaspuri| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,15,350,3.3,no menu_category,not_defined,0.0,1
47147,18357940,zabardast indian kitchen,1,new delhi,e-13/29| ground floor| middle circle| connaught place| new delhi,connaught place,connaught place| new delhi,north indian,indian rupees(rs.),True,True,False,False,3,242,1800,4.7,no menu_category,not_defined,0.0,3
47148,18245286,da pizza pind,1,new delhi,198| opposite holy child school gate 2 | shivaji market| tagore garden extension| tagore garden| new delhi,tagore garden,tagore garden| new delhi,pizza| italian,indian rupees(rs.),False,False,False,False,1,36,250,3.2,no menu_category,not_defined,0.0,1
47149,18291240,shri radha ki rasoi,1,new delhi,plot 1| mohan bhagwati complex| uttam nagar| new delhi,uttam nagar,uttam nagar| new delhi,north indian| chinese| south indian,indian rupees(rs.),False,False,False,False,1,6,300,2.8,no menu_category,not_defined,0.0,1
47150,300066,cake castle,1,gurgaon,117/184| main market| sector 31| gurgaon,sector 31,sector 31| gurgaon,bakery| fast food,indian rupees(rs.),False,True,False,False,1,23,250,3.2,no menu_category,not_defined,0.0,1
47151,7100087,little penang,148,wellington city,40 dixon street| te aro| wellington city,te aro,te aro| wellington city,malaysian,newzealand($),False,False,False,False,3,161,50,4.4,no menu_category,not_defined,0.0,3
47152,5412,radha swami vaishno dhaba,1,new delhi,c-23| near pali factory| uttam nagar east| uttam nagar| new delhi,uttam nagar,uttam nagar| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,6,200,3.0,no menu_category,not_defined,0.0,1
47153,18459030,chatori gali,1,new delhi,central hall| patiala house court| tilak marg| new delhi,tilak marg,tilak marg| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,0,200,1.0,no menu_category,not_defined,0.0,1
47154,18431175,urban patty house,1,new delhi,shop 13| dda market| hudson lane| gtb nagar| new delhi,gtb nagar,gtb nagar| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,0,200,1.0,no menu_category,not_defined,0.0,1
47155,8893,raasta,1,new delhi,30-a| 1st floor| hauz khas village| new delhi,hauz khas village,hauz khas village| new delhi,continental| italian,indian rupees(rs.),True,True,False,False,4,1878,2000,3.9,no menu_category,not_defined,0.0,4
47156,307309,raasta,1,gurgaon,2nd floor| cyber hub| dlf cyber city| gurgaon,cyber hub| dlf cyber city,cyber hub| dlf cyber city| gurgaon,continental| italian,indian rupees(rs.),True,True,False,False,4,1065,2000,3.8,no menu_category,not_defined,0.0,4
47157,3338,novelty dairy & stores,1,new delhi,43| hawkers house| birbal road| jangpura extension| jangpura| new delhi,jangpura,jangpura| new delhi,fast food,indian rupees(rs.),False,False,False,False,1,352,200,4.1,no menu_category,not_defined,0.0,1
47158,3000126,bird on tree,1,coimbatore,28| opposite circuit house| behind hdfc| race course| coimbatore,race course,race course| coimbatore,continental| chinese| thai| malaysian| north indian,indian rupees(rs.),False,False,False,False,3,221,1200,3.8,no menu_category,not_defined,0.0,3
47159,311345,kebab gali,1,new delhi,g-39| ground floor| vasant square mall| vasant kunj| new delhi,vasant square mall| vasant kunj,vasant square mall| vasant kunj| new delhi,north indian| mughlai| biryani,indian rupees(rs.),False,True,False,False,2,380,600,3.9,no menu_category,not_defined,0.0,2
47160,18365994,kebab gali,1,gurgaon,a 226 & 227| ground floor| super mart 1| dlf phase 4| gurgaon,dlf phase 4,dlf phase 4| gurgaon,north indian| mughlai| biryani,indian rupees(rs.),False,True,False,False,2,164,600,3.9,no menu_category,not_defined,0.0,2
47161,8169,bangali sweets & restaurant,1,faridabad,6| plot 17| new dlf| indraprastha colony| faridabad,indraprastha colony,indraprastha colony| faridabad,mithai,indian rupees(rs.),False,False,False,False,1,2,100,1.0,no menu_category,not_defined,0.0,1
47162,18396426,dujal cafe,1,gurgaon,huda market| opposite anshu dairy| sector 17| gurgaon,sector 17,sector 17| gurgaon,chinese,indian rupees(rs.),False,False,False,False,1,0,250,1.0,no menu_category,not_defined,0.0,1
47163,17060869,texas de brazil,216,orlando,5259 international drive| orlando| fl 32819,i-drive/universal,i-drive/universal| orlando,brazilian| steak,dollar($),False,False,False,False,4,2324,100,4.6,no menu_category,not_defined,0.0,4
47166,3555,sahara restaurant,1,new delhi,f-94| katwaria sarai| near panchayat ghar| qutab institutional area| new delhi,qutab institutional area,qutab institutional area| new delhi,north indian| mughlai,indian rupees(rs.),False,False,False,False,1,3,400,1.0,no menu_category,not_defined,0.0,1
47167,18311942,darjeeling kanchanjanga momos,1,gurgaon,shop 2| g block| behind ansal plaza mall| palam vihar| gurgaon,palam vihar,palam vihar| gurgaon,chinese| fast food,indian rupees(rs.),False,False,False,False,1,4,200,2.9,no menu_category,not_defined,0.0,1
47168,17096140,rumba island bar & grill,216,tampa bay,1800 gulf to bay blvd| clearwater| fl 33765,clearwater,clearwater| tampa bay,bbq| caribbean| seafood,dollar($),False,False,False,False,2,1321,25,4.6,no menu_category,not_defined,0.0,2
47169,18157416,masala house,1,new delhi,4| sunder nagar| new delhi delhi ncr| sunder nagar,sunder nagar,sunder nagar| new delhi,north indian,indian rupees(rs.),True,True,False,False,3,169,1800,4.0,no menu_category,not_defined,0.0,3
47170,9141,uttaranchal dhaba & restaurant,1,new delhi,78| main mehrauli road| mahipalpur| new delhi,mahipalpur,mahipalpur| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,5,200,2.9,no menu_category,not_defined,0.0,1
47171,6502857,remo's maximilliano,189,sandton,waterfall corner mall| corner of maxwell & woodmead drives| woodmead| sandton,waterfall corner mall| midrand,waterfall corner mall| midrand| sandton,italian| pizza,rand(r),False,False,False,False,4,390,360,3.8,no menu_category,not_defined,0.0,4
47172,18466980,punjabi chulha,1,faridabad,shop 16| sector 21c| sector 21| faridabad,sector 21,sector 21| faridabad,north indian,indian rupees(rs.),False,False,False,False,1,3,300,1.0,no menu_category,not_defined,0.0,1
47173,18491387,annapurna caterings,1,noida,bh 46| block b| sector 70| near sector 71| noida,sector 71,sector 71| noida,north indian,indian rupees(rs.),False,False,False,False,1,0,200,1.0,no menu_category,not_defined,0.0,1
47174,1158,giani's,1,new delhi,a-13| vishal enclave| rajouri garden| new delhi,rajouri garden,rajouri garden| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,122,400,3.9,no menu_category,not_defined,0.0,1
47175,3793,giani's,1,new delhi,g-1| sagar deep complex| preet vihar| new delhi,preet vihar,preet vihar| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,51,400,3.2,no menu_category,not_defined,0.0,1
47176,18204823,giani's,1,new delhi,b-12/3| prashant vihar| new delhi,prashant vihar,prashant vihar| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,12,400,3.0,no menu_category,not_defined,0.0,1
47177,5862,giani's,1,new delhi,jp-8| gopal mandir road| pitampura| new delhi,pitampura,pitampura| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,36,400,3.1,no menu_category,not_defined,0.0,1
47178,5784,giani's,1,new delhi,pandara road market| new delhi,pandara road market,pandara road market| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,39,400,3.3,no menu_category,not_defined,0.0,1
47179,4563,giani's,1,new delhi,36| food court| 2nd floor| pacific mall| tagore garden| new delhi,pacific mall| tagore garden,pacific mall| tagore garden| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,51,400,3.9,no menu_category,not_defined,0.0,1
47180,8845,giani's,1,new delhi,2nd floor| moments mall| kirti nagar| new delhi,moments mall| kirti nagar,moments mall| kirti nagar| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,33,400,3.5,no menu_category,not_defined,0.0,1
47181,313073,giani's,1,new delhi,qutub tiffin| ten style mile| kalkadas marg| mehrauli| new delhi,mehrauli,mehrauli| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,3,400,1.0,no menu_category,not_defined,0.0,1
47182,5726,giani's,1,new delhi,2| c-10| opposite iti| main market| malviya nagar| new delhi,malviya nagar,malviya nagar| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,145,400,3.7,no menu_category,not_defined,0.0,1
47183,306405,giani's,1,new delhi,15-a/63| wea| near punjab sweet house| karol bagh| new delhi,karol bagh,karol bagh| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,38,400,3.4,no menu_category,not_defined,0.0,1
47184,2267,giani's,1,new delhi,28 ua| main bungalow road| jawahar nagar| kamla nagar| new delhi,kamla nagar,kamla nagar| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,167,400,3.8,no menu_category,not_defined,0.0,1
47185,3610,giani's,1,new delhi,near 3| kalkaji main road| block f| kalkaji| new delhi,kalkaji,kalkaji| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,80,400,3.5,no menu_category,not_defined,0.0,1
47186,18322676,giani's,1,new delhi,shop 7| q-25| jangpura extension| jangpura| new delhi,jangpura,jangpura| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,9,400,3.1,no menu_category,not_defined,0.0,1
47187,9421,giani's,1,new delhi,a-353| 7| derawala nagar| gujranwala town| new delhi,gujranwala town,gujranwala town| new delhi,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,30,400,3.4,no menu_category,not_defined,0.0,1
47188,3611,giani's,1,new delhi,e-574| main road| near icici bank| greater kailash (gk) 2| new delhi,greater kailash (gk) 2,greater kailash (gk) 2| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,173,400,3.6,no menu_category,not_defined,0.0,1
47190,311511,giani's,1,new delhi,shop 41| defence colony| new delhi,defence colony,defence colony| new delhi,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,26,400,2.8,no menu_category,not_defined,0.0,1
47192,308274,giani's,1,gurgaon,a-131| supermart 1| dlf phase 4| gurgaon,supermart 1| dlf phase 4,supermart 1| dlf phase 4| gurgaon,ice cream| desserts,indian rupees(rs.),False,True,False,False,1,92,400,3.7,no menu_category,not_defined,0.0,1
47193,18264977,giani's,1,gurgaon,shop 3| shri ram mandir complex| palam vihar| gurgaon,palam vihar,palam vihar| gurgaon,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,24,400,3.1,no menu_category,not_defined,0.0,1
47194,18434243,giani's,1,faridabad,sector 10| faridabad,sector 10,sector 10| faridabad,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,0,400,1.0,no menu_category,not_defined,0.0,1
47195,6077,giani's,1,faridabad,food court| crown plaza mall| sector 15-a|  near| sector 15| faridabad,crown plaza mall| sector 15| faridabad,crown plaza mall| sector 15| faridabad| faridabad,ice cream| desserts,indian rupees(rs.),False,False,False,False,1,16,400,3.2,no menu_category,not_defined,0.0,1
47196,9269,taj mahal dhaba,1,new delhi,deenpur main goyla mod| najafgarh| new delhi,najafgarh,najafgarh| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,2,400,1.0,no menu_category,not_defined,0.0,1
47197,1402335,freito,1,indore,343-344| rooftop| scheme 54| vijay nagar| indore,vijay nagar,vijay nagar| indore,mexican| italian,indian rupees(rs.),False,False,False,False,2,26,650,3.1,no menu_category,not_defined,0.0,2
47198,801170,spice caves,1,lucknow,above samsung tv showroom| patrakar puram| gomti nagar| lucknow,gomti nagar,gomti nagar| lucknow,north indian| chinese| mughlai,indian rupees(rs.),False,False,False,False,3,691,1200,4.2,no menu_category,not_defined,0.0,3
47199,17316208,ting's red lantern,216,cedar rapids/iowa city,540 boyson rd ne| cedar rapids| ia 52402,cedar rapids,cedar rapids| cedar rapids/iowa city,chinese,dollar($),False,False,False,False,1,347,10,4.2,no menu_category,not_defined,0.0,1
47200,3182,chandrika,1,new delhi,4/9| near bank of india and delite cinema| daryaganj| new delhi,daryaganj,daryaganj| new delhi,north indian,indian rupees(rs.),False,False,False,False,1,6,400,2.9,no menu_category,not_defined,0.0,1
47201,18124369,amul cafe,1,new delhi,142a| gg-1| vikaspuri| new delhi,vikaspuri,vikaspuri| new delhi,desserts| fast food,indian rupees(rs.),False,False,False,False,1,23,300,3.3,no menu_category,not_defined,0.0,1
47202,18382113,pindiwala,1,new delhi,shop 72| dlf industrial area| moti nagar| new delhi,moti nagar,moti nagar| new delhi,mughlai,indian rupees(rs.),False,False,False,False,2,4,500,3.0,no menu_category,not_defined,0.0,2
47203,7591,hot pot,1,new delhi,opposite ndmc| dlf plaza| main market| sarojini nagar| new delhi,sarojini nagar,sarojini nagar| new delhi,fast food| street food,indian rupees(rs.),False,False,False,False,1,16,150,2.7,no menu_category,not_defined,0.0,1
47204,8671,hot pot,1,new delhi,shankar road market| rajinder nagar| new delhi,rajinder nagar,rajinder nagar| new delhi,chinese| fast food,indian rupees(rs.),False,False,False,False,1,111,300,2.5,no menu_category,not_defined,0.0,1
47205,1041,hot pot,1,new delhi,f block| near mother diary| opposite ramlila ground| model town 2| new delhi,model town 2,model town 2| new delhi,chinese,indian rupees(rs.),False,False,False,False,2,105,500,3.1,no menu_category,not_defined,0.0,2
47206,18424867,hot pot,1,new delhi,dtc bus pass section| timarpur chowk| civil lines| new delhi,civil lines,civil lines| new delhi,chinese,indian rupees(rs.),False,False,False,False,1,0,150,1.0,no menu_category,not_defined,0.0,1
47207,5701729,sofra istanbul,214,abu dhabi,next to adnoc petrol station| muroor road| al dhafrah| abu dhabi,al dhafrah,al dhafrah| abu dhabi,turkish| arabian| middle eastern,emirati diram(aed),False,False,False,False,2,224,70,4.3,no menu_category,not_defined,0.0,2
47208,18381258,hot chilli food plaza,1,noida,gali 3| village chhalera| sector 44| noida,sector 44,sector 44| noida,north indian| south indian,indian rupees(rs.),False,False,False,False,2,0,500,1.0,no menu_category,not_defined,0.0,2
47209,18489806,the tasty corner,1,noida,c-block| shop 31| sector 12| noida,sector 12,sector 12| noida,north indian| chinese,indian rupees(rs.),False,False,False,False,1,0,300,1.0,no menu_category,not_defined,0.0,1
47210,313209,roll's royce,1,gurgaon,u-9/28| dlf phase 3| gurgaon,dlf phase 3,dlf phase 3| gurgaon,fast food| north indian,indian rupees(rs.),False,True,False,False,1,42,200,3.2,no menu_category,not_defined,0.0,1
47211,304691,lumbini food point,1,noida,near sharma clinic| c block| sector 19| noida,sector 19,sector 19| noida,chinese,indian rupees(rs.),False,False,False,False,1,18,350,2.8,no menu_category,not_defined,0.0,1
47212,4000294,red chilli,1,patna,opposite allahabad bank| ramnagri mor| ashiana digha road| khajpura| patna,khajpura,khajpura| patna,chinese| north indian| mughlai,indian rupees(rs.),False,False,False,False,2,69,450,3.6,no menu_category,not_defined,0.0,2
47213,18264985,red chilli,1,noida,h-block market| near shiv mandir| sector 12| noida,sector 12,sector 12| noida,north indian| chinese| mughlai,indian rupees(rs.),False,False,False,False,2,1,500,1.0,no menu_category,not_defined,0.0,2
47214,5846,red chilli,1,new delhi,a-1/153| safdarjung enclave| safdarjung| new delhi,safdarjung,safdarjung| new delhi,north indian| chinese| mughlai,indian rupees(rs.),False,True,False,False,2,64,900,3.0,no menu_category,not_defined,0.0,2
47215,7316,red chilli,1,new delhi,s-15| uphaar cinema complex| opposite metro station| green park| new delhi,green park,green park| new delhi,north indian| chinese,indian rupees(rs.),True,True,False,False,3,104,1500,3.1,no menu_category,not_defined,0.0,3
47216,311047,red chilli,1,faridabad,shop 140| back side| main market| sector 17| faridabad,sector 17,sector 17| faridabad,chinese,indian rupees(rs.),False,False,False,False,1,9,300,2.8,no menu_category,not_defined,0.0,1
47217,16659169,tokyo sushi,37,chatham-kent,150 richmond st| chatham-kent| on n7m2v2,chatham-kent,chatham-kent| chatham-kent,japanese| sushi,dollar($),False,False,False,False,2,176,25,3.7,no menu_category,not_defined,0.0,2
